tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    48.3750   -2.00394  -1.79982  -1.58897    3.6587    4.6673
 1143    37.2000   -1.81242  -1.68798  -1.44473    3.3266    4.8068
 1286    30.3400   -1.69498  -1.60637  -1.34739    3.1025    4.7942
 1429    25.8350   -1.59618  -1.53299  -1.26241    2.9068    4.7683
 1571    22.6800   -1.51119  -1.47253  -1.19040    2.7410    4.6853
 1714    20.3700   -1.44480  -1.42807  -1.13532    2.6142    4.6852
 1857    18.5000   -1.39677  -1.38341  -1.08901    2.5075    4.5786
 2000    16.8950   -1.36251  -1.34678  -1.05355    2.4259    4.4417
 2143    15.5050   -1.33651  -1.30863  -1.02131    2.3517    4.2797
 2286    14.2850   -1.30571  -1.27460  -0.98885    2.2769    4.1343
 2429    13.2100   -1.28322  -1.23889  -0.95946    2.2092    4.0013
 2571    12.2600   -1.25974  -1.21052  -0.93340    2.1492    3.8618
 2714    11.4100   -1.24425  -1.18123  -0.91056    2.0967    3.7359
 2857    10.6650   -1.20174  -1.15160  -0.87491    2.0146    3.6825
 3000    10.1550   -1.18148  -1.13106  -0.85451    1.9676    3.6310
 3777     8.0500   -1.11922  -1.02946  -0.77100    1.7753    3.2351
 4755     6.1050   -1.02769  -0.91425  -0.66625    1.5341    2.8793
 5986     4.4000   -0.93033  -0.77608  -0.54536    1.2557    2.4871
 7536     3.1500   -0.84989  -0.64452  -0.43415    0.9997    2.1365
 9487     2.1500   -0.77216  -0.50282  -0.31591    0.7274    1.8248
11944     1.3600   -0.77376  -0.35836  -0.21715    0.5000    1.5132
15036     0.8300   -0.83549  -0.23664  -0.13909    0.3203    1.3128
18929     0.5550   -0.94585  -0.16540  -0.09878    0.2275    1.2091
23831     0.3750   -1.07663  -0.11501  -0.06998    0.1611    1.1379
30001     0.1650   -1.37082  -0.05239  -0.03201    0.0737    1.0616
 
tau_V = 5.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    53.2125   -2.04777  -1.84857  -1.63582    3.7666    4.7776
 1143    40.9200   -1.85852  -1.72589  -1.48613    3.4219    4.9345
 1286    33.3740   -1.73700  -1.64259  -1.38621    3.1919    4.9178
 1429    28.4185   -1.63325  -1.57154  -1.30027    2.9940    4.8894
 1571    24.9480   -1.55250  -1.51013  -1.22977    2.8316    4.8260
 1714    22.4070   -1.48576  -1.47313  -1.17837    2.7133    4.8304
 1857    20.3500   -1.44004  -1.43020  -1.13406    2.6113    4.7400
 2000    18.5845   -1.40168  -1.38419  -1.09182    2.5140    4.5824
 2143    17.0555   -1.37813  -1.35137  -1.06351    2.4488    4.4279
 2286    15.7135   -1.34763  -1.31567  -1.03032    2.3724    4.2810
 2429    14.5310   -1.32281  -1.28047  -1.00010    2.3028    4.1411
 2571    13.4860   -1.29968  -1.24753  -0.97179    2.2376    3.9931
 2714    12.5510   -1.28009  -1.22141  -0.94873    2.1845    3.8627
 2857    11.7315   -1.24364  -1.18980  -0.91485    2.1065    3.8236
 3000    11.1705   -1.21974  -1.17356  -0.89501    2.0608    3.7669
 3777     8.8550   -1.16038  -1.07111  -0.81243    1.8707    3.3745
 4755     6.7155   -1.06299  -0.95483  -0.70452    1.6222    3.0014
 5986     4.8400   -0.95934  -0.81739  -0.58156    1.3391    2.5955
 7536     3.4650   -0.87320  -0.68150  -0.46583    1.0726    2.2319
 9487     2.3650   -0.78455  -0.53745  -0.34263    0.7889    1.9020
